일자,제목,키워드,감정라벨,감정점수
2024-06-11,"AI 아이폰의 최대 수혜주라는 LG이노텍 왜? [오늘, 이 종목]","AI,아이폰,최대,수혜,LG이노텍,종목,애플,출시,예상,아이폰16,AI,탑재,AI,아이폰,최대,수혜주,LG이노텍,전망,애널리스트,김동원,KB,증권,출시,아이폰,17년,AI,스마트폰,아이폰,출시,수요,교체,자극,전망,아이폰,카메라,모듈,매출,매출,80%,LG이노텍,증가,아이폰,수요,매출,증가세,애널리스트,공개,아이폰16,챗GPT,ChatGPT,4o,개선,시리,Siri,서비스,대화,인공,지능,제공,오픈AI,API,응용프로그램,인터페이스,시리,적용,예상,5년,최대,판매량,기록,아이폰12,아이폰13,아이폰16,교체,시작,아이폰,빅사이클,진입,애널리스트,AI,아이폰,판매,호조,개선,LG,이노텍,실적,직결,전망,영업이익,LG,이노텍,영업,이익,추정치,18.1%,23.9%,1조,1조,예상,애널리스트,영업이익,LG,이노텍,영업,이익,호조,아이폰,판매,확대,부가,제품,출하,1088억,시장,예상,추정,애널리스트,LG,이노텍,목표주가,30만,13.3%,34만,제시,LG이노텍,이날,5.56%,22만,거래,마감",positive,4.540710419416428
2024-06-11,"""아이폰 매출 비중 84% LG이노텍, 아이폰 빅사이클 최대 수혜주""","아이폰,매출,비중,84%,LG이노텍,아이폰,빅사이클,최대,수혜,KB,증권,호조,아이폰,판매,반영,LG이노텍,실적,추정,상향,조정,애플,인공지능,AI,아이폰,출시,수요,교체,자극,LG이노텍,수혜,예상,투자,의견,매수,유지,목표주가,30만,34만,KB증권,전망,LG이노텍,매출액,4조,성장,전년,동기,대비,16%,수준,분기,대비,증가,전망,매출액,상반기,기준,8조,역대,최대,달성,LG이노텍,아이폰,빅사이클,최대,수혜,실적,개선,지속,평가,리서치센터장,김동원,KB,증권,리서치,센터장,실적,개선,모멘텀,출시,주가,상승,동력,동시,보유,LG이노텍,아이폰,출시,실적,개선,예상,애플,AI폰,아이폰16,수요,교체,자극,5년,최대,판매량,기록,아이폰12,아이폰13,아이폰16,교체,시작,아이폰17,수요,교체,예상,아이폰,매출,매출,84%,차지,LG이노텍,실적,개선",positive,4.999582041804388
2024-06-11,[뉴스새벽배송]S&P500 나스닥 사상 최고치 엔비디아 시총 2위 탈환,"S&P,500,사상,최고,엔비디아,탈환,시총,물가,지표,FOMC,증시,최고치,액면분할,거래,첫날,엔비디아,상승,애플,자체,AI,애플,인텔리전스,공개,정부,선정,영일만,시추,위치,미국,인플레이션,지표,연방준비제도,Fed,금리,결정,S&P,500지수,나스닥지수,사상,최고,경신,10분,액면,분할,거래,엔비디아,상승,마감,애플,자체,인공,지능,AI,인텔리전스,애플,공개,주가,하락,엔비디아,2위,시가,총액,순위,탈환,뉴욕증권거래소,사진,로이터,S&P,500,마감,역대,최고,간밤,뉴욕,증시,미국,인플레이션,지표,연방준비제도,Fed,금리,결정,경계심,상승,S&P,500지수,나스닥지수,역대,최고,경신,다우존스30산업,평균지수,전장,69.05포인트,0.18%,8868.04,거래,마감,스탠더드앤드푸어스,S&P,500지수,전장,13.80포인트,0.26%,5360.79,나스닥지수,전장,59.40포인트,0.35%,7192.53,거래,시장,참가자,소비자,물가,지수,CPI,연방공개시장위원회,FOMC,회의,주목,엔비디아,주가,액면,분할,첫날,상승,마감,엔비디아,주가,전장,0.75%,121.79달러,거래,이날,종가,기준,시총,달러,3조,달러,근접,엔비디아,주가,기준,종가,1208.88달러,마감,액면,가치,10분,분할,120.88달러,조정,월가,분할,주식,액면,소액,투자자,주가,상승,촉매제,전망,투자,은행,TD,코웬,엔비디아,주식,증명,목표주가,120달러,140달러,투자,은행,바클레이스,엔비디아,성장,내년,매출,주당,순이익,EPS,증가,전망,목표주가,120달러,145달러,상향,조정,애플,아이폰,OS,AI기능,애플,연례,세계,회의,WWDC,개최,iOS,아이폰,운영,체제,업데이트,소프트웨어,운영체제,AI,탑재,애플,자체,AI,애플,인텔리전스,소개,애플,인텔리전스,텍스트,요약,이미지,생성,사용자,관련성,데이터,검색,도움,애플,오픈AI,파트너십,자체,음성,비서,시리,Siri,챗GPT,접목,사진,로이터,머스크,오픈,AI,탑재,애플,기기,회사,일론,머스크,테슬라,최고,경영자,CEO,애플,아이폰,아이패드,기기,오픈AI,인공지능,AI,챗봇,탑재,계획,반감,머스크,자신,엑스,트위터,계정,애플,OS,운영체제,수준,오픈AI,통합,회사들,애플,기기,반입,용납,보안,위반,머스크,애플,자체적,AI,만큼,오픈AI,보안,사생활,보호,보장,비난,애플,데이터,오픈AI,배신,주장,빌게이츠,테라파워,소형원자,착공,마이크로소프트,MS,창업자,게이츠,창업자,설립,차세대,소형,모듈,원자로,SMR,기업,테라,파워,미국,SMR,건설,착수,테라파워,나트륨,원자로,냉각재,액체,나트륨,사용,액체,나트륨,흡수,발전,출력,장점,게이츠,차세대,발전소,미국,미래,경제,기후,달성,청정에너지,SK,SK이노베이션,테라,파워,달러,투자,유엔,안보리,미국,주도,휴전안,채택,지지,결의,유엔,안전,보장,이사회,미국,주도,휴전안,가자지구,지지,결의,채택,미국,초안,작성,결의,휴전안,하마스,촉구,이스라엘,하마스,양측,협상,지체,조건,이행,촉구,합의,이행,즉각,휴전,인질,석방,지역,인구,밀집,이스라엘군,철수,인도주의,지원,확대,복구,기본,서비스,팔레스타인,주민,귀환,가자지구,북부,위기,종식,로드맵,다년간,국제,지원,재건,계획,가능,미국,설명,정부,선정,영일만,시추,위치,정부,7월,시추공,특정,해역,결정,2차관,최남호,산업,통상,자원부,12월,시추,계획,역산,7월,정확,위치,추후,일정,진행,설명,정부,시추,정도,시추,획득,자료,3개월,가량,전제하,내년,상반기,동해,가스전,향배,결과,시추",neutral,3.0013177543878555
2024-06-11,"챗GPT 품은 애플, 실적 부진 타개할까 '기대감'","챗GPT,애플,타개,실적,부진,기대감,애플,WWDC,통합,AI,애플,기회,구독료,부과,서비스,수익,애플,아이폰,아이패드,자사,기기,인공지능,AI,투자자,애플,행보,주가,상승,기대감,시리,애플,인텔리전스,결합,사진,애플,애플,10일,현지시간,개막,연례,연례,콘퍼런스,세계,회의,WWDC,애플,플랫폼,챗GPT,통합,월스트리트저널,WSJ,AI,핵심,제품,통합,경쟁사,확인,애플,10년,중요,소프트웨어,이벤트,반응,알파벳,마이크로소프트,아마존,메타,기업들,여타,빅테크,기업,AI,활용,신제품,오픈AI,신생,기업,파트너십,애플,경쟁,글로벌,AI,대비,경쟁,업체,평가,CCS,인사이트,애널리스트,레오,게비,애플,불안,투자자들,애플,경쟁사들,보조,확신,애플,중국,매출,감소,미국,법무부,소송,유럽,조사,디지털,시장법,위반,어려움,애플,주가,1년,20%,20%,마이크로소프트,알파벳,기업들,여타,빅테크,기업,상승,기간,카운슬,존슨,인베스트먼트,최고투자책임자,CIO,찰스,라인하트,애플,진전,시작,중요,애플,투자자,파트너스,헤지펀드,굴레인,캐피털,파트너,트립,밀러,AI,애플,방향,이야기,AI,애플,기회,투자자들,애플,AI,구독료,부과,일종,증대,서비스,수익,데이비드,와그너,앱투스,캐피털,어드바이저스,매니저,애플,발전,AI,역량,외부,파트너십,구축,오픈AI,위험,비용,방법,애플,AI,책임,오픈AI,파트너,전가,이날,애플,iOS,애플,플랫폼,오픈AI,챗GPT,통합,계정,무료,최신,GPT-,4o,모델,제공,AI,서비스,음성,인식,시리,문서,작성앱,페이지,포함,도구,전반,사용,증시,이날,뉴욕,애플,주가,거래일,대비,1.91%,하락,마감",positive,4.312696039676666
2024-06-11,"""LG이노텍, AI 아이폰 최대 수혜주 목표가↑""-KB","LG이노텍,AI,아이폰,최대,수혜,KB,KB증권,LG,이노텍,목표주가,30만,34만,투자의견,매수,유지,호조,아이폰,판매,실적,개선,LG이노텍,애플,카메라,모듈,공급,연구원,증권사,김동원,호조,아이폰,판매,반영,추정치,영업,이익,추정,대비,41%,상향,조정,애플,인공지능,AI,스마트폰,아이폰16,출시,수요,스마트폰,교체,전망,KB증권,제시,LG,이노텍,영업익,전망,1088억,매출액,추정,4조,호조,아이폰,판매,부가,제품,출하,확대,외형,연구원,LG이노텍,상반기,매출,8조,영업,이익,2년,최대,수준,기록,전망,LG이노텍,실적,개선,모멘텀,출시,상승,동력,보유,아이폰,출시,실적,개선,예상,공개,아이폰16,시리,서비스,대화,인공,지능,제공,오픈AI,API,시리,적용,예상,과거,최대,판매량,기록,아이폰12,아이폰13,아이폰16,교체,시작,아이폰17,수요,교체,예상,아이폰,빅사이클,진입,매출,LG,이노텍,아이폰,매출,84%,차지,AI,아이폰,판매,호조,개선,LG,이노텍,실적,직결,전망,내년,연간,영업,이익,추정,대비,18.1%,23.9%,1조,1조,제시",positive,4.9996408624137985
2024-06-11,"애플, AI전략 '애플 인텔리전스' 공개에도 주가 2% 이상 하락","애플,인텔리전스,AI,전략,애플,공개,주가,2%,하락,애플,인공지능,AI,전략,애플,인텔리전스,공개,주가,하락,가량,10일,현지시간,뉴욕증권거래소,기준,애플,주가,하락,거래일,대비,1.97%,193.02달러,거래,애플,주가,빅테크,저조,성적,아이폰,판매,저조,실적,구글,마이크로소프트,비교,AI,전략,AI,부재,주가,애플,연례,WWDC,AI전략,공개,소식,대감,5월,주가,상승세,상승,가량,이날,WWDC,애플,AI,AI,애플,인텔리전스,공개,주가,2시,WWDC,시작,주가,0.8%,하락,WWDC,가량,낙폭,애플,인텔리전스,시리,음성,비서,개선,기사,메시지,이메일,요약,제공,애플,오픈AI,파트너십,시리,챗GPT,제공,챗GPT,시리,무료,온디바이스,형태,제공,애플인텔리전스,버전,가을,베타,출시",negative,1.0120555245084688
2024-06-11,"""혁신 없다"" 공동창업자도 AI 쓴소리 애플 관련주 줄하락","혁신,공동창업자,AI,쓴소리,애플,애플,세계개발자회의,WWDC,자체,AI,인공지능,애플,인텔리전스,공개,주가,하락,증시,애플,관련주,내림세,11일,9시,시장,기준,코스피,LG이노텍,1만,전일,대비,6.58%,하락,22만,거래,LG이노텍,아이폰,매출,매출,84%,차지,아이폰,사이클,아이폰,최대,수혜,시각,스마트폰,OLED,디스,플레이,사용,연성회로기판,FPCB,공급,비에이치,2200원,전일,대비,9.19%,2만,거래,자동초점장치,AFA,손떨림방지장치,OIS,부품,공급,자화전자,1150원,전일,대비,4.46%,2만,거래,10일,현지,애플,연례,회의,WWDC,기조연설,AI,인공지능,애플,인텔리전스,공개,시장,예상,평가,안소,KB,증권,연구원,애플,인텔리전스,물량,아이폰,5%,차지,아이폰,모델,프로,작동,사용자,주기,아이폰,업그레이드,시장,예상,기조연설,애플,워즈니악,공동,창업자,스티브,언론,인터뷰,애플,AI,전략,혁신,우회적,비판",neutral,2.9595272636506706
2024-06-11,AI 경쟁 뛰어든 애플 “새로운 기회”vs “혁신 충분치 않아”,"AI,경쟁,애플,기회,vs,혁신,주가,하락,행사,블룸버그,2분,AI,언급,애플,야심,AI,전략,애플,아이폰,아이패드,자사,기기,인공지능,AI,빅테크,AI,경쟁,애플,경쟁자들,평가,그동안,애플,혁신,수준,회의적,반응,주가,이날,애플,뉴욕,시장,마감,전거래일,대비,1.91%,하락,애플,최고,경영자,CEO,10일,현지시각,애플,캘리포니아주,애플,세계개발자회의,WWDC24,참석자들,인사,사진,AFP,애플,10일,현지시간,애플,캘리포니아주,애플,연례,연례,콘퍼런스,세계,회의,WWDC,애플,플랫폼,오픈AI,챗GPT,통합,AI,AI,애플,인텔리전스,공개,그동안,애플,경쟁,글로벌,AI,대비,경쟁,업체,평가,만큼,애플,회의,AI,서비스,공개,그동안,부진,실적,만회,관측,애플,중국,매출,감소,미국,법무부,소송,유럽,조사,디지털,시장법,위반,어려움,애플,주가,1년,20%,20%,마이크로소프트,알파벳,기업들,여타,빅테크,기업,상승,기간,월스트리트저널,WSJ,이날,AI,핵심,제품,통합,경쟁사,확인,애플,10년,중요,소프트웨어,이벤트,반응,애플,투자자,파트너스,헤지펀드,굴레인,캐피털,파트너,트립,밀러,AI,애플,방향,이야기,AI,애플,기회,이날,시장,반응,회의적,경쟁사들,AI,서비스,차이,AI,서비스,기기,버전,애플,인텔리전스,제한적,접근성,아쉬움,애플,AI,시장,1시간,진행,행사,챗GPT,언급,정도,블룸버그통신,포레스터,시장,조사,기관,디판,채터지,수석,분석가,애플,AI,부진,기기,매출,도움,추종자,집단,자산,운용사,글로벌,애널리스트,테하스,데사이,투자자들,AI,애플,야심,포괄적,전략,지적,이날,애플,출시,iOS,아이패드OS,맥OS,아이폰,운영,체제,iOS,18,,아이,패드,OS,18,,애플,플랫폼,오픈AI,챗GPT,사용,계정,무료,최신,GPT-,4o,모델,제공,AI,서비스,음성,인식,시리,문서,작성앱,페이지,포함,도구,전반,사용,AI,전화,음성,녹음,텍스트,전환,요약,사용",neutral,3.0000384272352676
2024-06-11,엔비디아 밀고 애플 당기고 TSMC 주가 연일 최고치 경신,"엔비디아,애플,TSMC,경신,연일,최고,엔비디아,AI,인공지능,생산,TSMC,반도체,주문,생산,일정,시작,TSMC,최고치,사상,최고,경신,주가,상승세,경제일보,대만,엔비디아,애플,미국,빅테크,기업,3나노,10억,1m,주문,공정,반도체,2026년,TSMC,납품일정,보도,인공지능,AI,데이터센터,컴퓨팅,HPC,스마트폰,온디바이스,AI,수요,첨단,반도체,증가,TSMC,공정,N3,N3E,N3P,N3X,N3A,구분,N3E,공정,4분기,AI,가속기,그래픽처리장치,GPU,플래그십,스마트폰,데이터서버,겨냥,양산,시작,N3X,N3A,HPC,차량용,반도체,TSMC,공정,세분화,대만,반도체업,고객사,선주문,TSMC,공정,2년,풀가동,전망,내년,TSMC,공정,생산주문,상황,TSMC,생산능력,3배,실적,개최,콘퍼런스콜,TSMC,수요,5나노,공정,장비,활용,생산,능력,계획,업계,대만,반도체,TSMC,웨이퍼,반도체,원판,생산,능력,18만,전망,매출,TSMC,9%,차지,비중,공정,연말,TSMC,3나노,공정,고객사,애플,퀄컴,엔비디아,AMD,애플,시리즈,아이폰,출시,계획,AI기능,제공,아이폰,신문,아이폰16,판매량,증가,9200만,9500만,TSMC,독점,생산,모바일,AP,애플리케이션프로세서,프로,3나노,공정,품목,최대,수출,한편,미국,뉴욕,증시,상장,TSMC,주식예탁증서,ADR,2.3%,사상,최고,경신,168.16달러,거래,TSMC,매출,동기,대비,30.1%,증가,매출,시장,예상",positive,4.998917799995979
2024-06-11,"""애플 AI 별거 없네"" LG이노텍 등 관련주 급락 전망은 '긍정'","별거,애플,AI,LG이노텍,관련주,급락,전망,긍정,애플,하락세,애플,자체,AI,인공지능,시장,주가,1.91%,하락,영향,애플,관련주,6%대,12%대,애플,하락,11일,10시,기준,유가증권시장,LG이노텍,1만,전일,대비,8.02%,22만,이날,주가,LG이노텍,아이폰,매출,매출,84%,차지,기업,아이폰,사이클,아이폰,최대,수혜,동시,애플,관련주,비에이치,전일,대비,12.73%,하락,2만,비에이치,스마트폰,OLED,유기발광다이오드,디스플레이,사용,연성회로기판,FPCB,공급,업체,자동초점장치,AFA,부품,공급,자화전자,전일,대비,6.20%,하락,애플,10일,현지시간,미국,캘리포니아,세계개발자회의,WWDC,자체,AI,애플,인텔리전스,공개,시장,일각,기대감,자체,생성,AI,서비스,시리,Siri,오픈AI,챗GPT,연계,사용,방안,애플,AI,서비스,자체,생성,AI,투자자들,실망감,주가,실망감,반영,이날,미국,나스닥,종합,지수,강보합세,애플,주가,하락,2.36%,하락,소폭,3.77달러,전일,대비,달러,1.91%,193.12달러,거래,긍정적,애플,인텔리전스,아이폰,프로,맥스,아이폰,프로,맥스,사용,가능,중장기적,수요,아이폰,교체,유도,소비자들,교체,주기,단축,애플,수혜,관측,시장,예상,주가,상승,재료,부족,안소,KB,증권,연구원,애플,인텔리전스,물량,아이폰,5%,차지,아이폰1,5프로,모델,작동,사용자,주기,아이폰,업그레이드,단축,시장,예상,증권가,주가,하락,애플,애플,관련주,긍정적,전망,유지,연구원,조현지,DB,금융,투자,애플,주가,하락,마감,2개월,주가,15%,상승,행사,종료,기대감,소멸,결과,LG이노텍,비에이치,이벤트,종료,가능성,단기,조정,가능,주가,조정,매수,기회,권고,연구원,양승수,메리츠증권,금일,애플,시장,기대감,충족,시점,차이,AI,온디바이스,시장,방향,시사,유의미,창출,교체,수요,시점,상방,애플,관련주들,장기,긍정,전망,유지",negative,1.0130861506913789
2024-06-11,[특징주] 애플 WWDC 기대 이하? LG이노텍 8%대 급락,"애플,WWDC,급락,LG,이노텍,애플,운영,체제,iOS,AI,접목,애플,인텔리전스,온디바이스,AI,전략,실망감,2%,애플,주가,사용자,허가,애플,아이폰,AI,시리,Siri,챗GPT,지식,데이터베이스,활용,답변,제공,사용,예시,애플,뉴스룸,애플,인공지능,AI,아이폰,수혜주,LG이노텍,급락,애플,연례행사,세계개발자회의,WWDC,10일,현지시간,전략,온디바이스,AI,제시,시장,2%,하락,여파,11일,기준,LG,이노텍,하락,거래일,대비,8.02%,22만,거래,거래일,2.67%,23만,시작,LG이노텍,9.47%,급락세,애플,간밤,뉴욕,증시,1.91%,193달러,마감,연구원,한국투자증권,박상현,인텔리전스,애플,생성,AI,애플,챗GPT,서비스들,차별성,시장,만족,진단,애플,인텔리전스,중장기적,경쟁력,증권가,견해,연구원,애플,인텔리전스,아이폰16,베타버전,지원,본격적,서비스,2025년,개시,전망,신기술,상용화,완성도,템포,출시,모습,애플,전형,모습,생성,AI,속도,지적,포인트,관전,가을,공개,애플,인텔리전스,베타,버전,완성도,애플만,보안,통합,엣지,극대화,시장,애플,차별화,인식,LG,이노텍,주가,상향조정,연구원,KB,증권,김동원,LG,이노텍,목표주가,13.3%,실적,개선,모멘텀,출시,동시,보유,LG이노텍,아이폰,출시,실적,개선,예상,관측",negative,1.00080583030649
2024-06-12,[ET라씨로] 애플 '아이폰 AI' 발표에 LG이노텍 비에이치 오름세,"AI,애플,아이폰,LG이노텍,비에이치,오름세,ET라씨,인공지능,AI,선별,주식,정보,신호,종목,매매,제공,전자,신문,증권,정보,애플리케이션,플레이스토어,ET라씨,바로가기,다운로드,IT기업,시장,현황,타이밍,AI,매매,애플,공개,애플,인텔리전스,수혜,기대감,LG이노텍,비에이치,주가,강세,12일,기준,LG,이노텍,거래일,대비,13.07%,상승,비에이치,9.16%,상승,거래,애플,10일,현지,시각,미국,캘리포니아주,쿠퍼티노,애플파크,세계,회의,WWDC,아이폰,전화,음성,녹음,전사,텍스트,변환,요약,사용,공개,당일,인공지능,AI,서비스,차별,포인트,애플,주가,하락,이튿날,애플AI,아이폰,교체,주기,가속화,전망,오름세,전환,애플,주가,오름세,LG이노텍,AI,아이폰,최대,수혜,지목,아이폰,카메라,모듈,매출,LG이노텍,매출,LG,이노텍,80%,연구원,박강호,대신증권,판매량,최고,기록,아이폰13,교체,수요,예상,글로벌,AI,생태,확장,투자,반영,아이폰16,관심,판단,비에이치,스마트폰,디스플레이,사용,연성회로기판,FPCB,공급,업체,애플,출시,신규,모델,수요,증가,이날,주가,상승,매매타이밍,LG,이노텍,AI,매매,신호,실시간,신청",neutral,3.0001023368822644
2024-06-12,"뉴욕증시, 5월 CPI 상승률 둔화에 강세 FOMC 앞두고 국채 금리 급락","뉴욕증시,CPI,상승,둔화,강세,FOMC,급락,국채,금리,CPI,예상,하회,하락,휘발유,가격,CPI,둔화,기여,피벗,전망,확산,국채,금리,10bp,결정문,FOMC,통화,정책,점도표,영향,주목,미국,뉴욕,증시,지수,12일,현지시간,장초반,상승세,이날,연방공개시장위원회,FOMC,5시간,소비자,물가,지수,CPI,상승,둔화세,확인,인플레이션,낙관론,확산,금리,미국,국채,10bp,급락세,시장,4시간,공개,결정문,FOMC,통화,정책,금리,전망,CPI,지표,영향,주목,이날,뉴욕증권거래소,NYSE,9시,다우존스30산업,평균지수,전장,0.68%,상승,3만,기록,대형주,중심,S&P,500지수,0.85%,5421.13,중심,나스닥,지수,1.2%,1만,거래,종목별,금융,주인,뱅크오브아메리카,BoA,2.51%,인플레이션,둔화,기대감,금리,인하,기술주,상승세,엔비디아,1.5%,브로드컴,2.69%,오라클,시장,예상,하회,실적,구글,오픈AI,클라우드,협력,강화,소식,12%,급등세,최고가,역대,애플,이날,1.25%,애플,AI,서비스,애플,인텔리전스,수요,아이폰,교체,자극,소식,급등,7.26%,엔비디아,자리,시가,총액,탈환,이날,공개,지표,CPI,인플레이션,하락,진전,신호,미국,노동부,CPI,전년,대비,3.3%,상승,전망치,3.4%,전월,3.4%,수치,하회,수준,상승률,전월,대비,상승,0%,전망치,0.1%,전월,0.3%,수치,Fed,근원,CPI,0.2%,전월,대비,0.2%,3.4%,전년,대비,3.4%,상승률,전년,대비,상승,연속,3년,최저,수준,시장,예상,0.3%,3.5%,전월,0.3%,3.6%,수치,시그널,인플레이션,둔화,근원,CPI,변동성,에너지,식료품,제외,물가,기조적,흐름,주거비,에너지,제외,물가,근원,서비스,슈퍼코어,인플레이션,전월,대비,0.04%,하락,2021년,마이너스,상승률,기록,에너지,가격,하락,CPI,상승,기여,휘발유,가격,3.6%,전월,대비,3.6%,전월,2.8%,상승,가격,에너지,상승,1.1%,하락,지난달,항공요금,신차,통신,의류,가격,상승,CPI,원인,주거비,0.4%,전월,대비,0.4%,상승,0.4%,유지,의료,중고차,트럭,교육,비용,상승,지난달,CPI,상승세,근원,CPI,예상,속도,둔화,시장,인하,금리,기대감,시카고상품거래소,CME,페드워치,이날,연방,기금,금리,선물,시장,Fed,FOMC,금리,0.25%,포인트,가능성,반영,70%,가량,52%대,하루,가능성,인하,가능,급등,국채,금리,급락세,통화정책,금리,미국,만기,국채,전거래일,13bp,1bp,0.01%,포인트,4.69%,기록,벤치마크,글로벌,채권,금리,금리,미국,만기,국채,10bp,하락,4.29%,거래,투자자들,이날,정례회의,번째,FOMC,정례,회의,시선,시그널,인플레이션,둔화,통화,정책,결정문,전망,금리,인하,점도표,영향,주목,Fed,회의,기준금리,이날,FOMC,회의,기준,금리,5.25,5.5%,동결,가능성,유력,점도표,수정,Fed,점도표,금리,0.25%,포인트씩,인하,전망,12월,유지,회의,금리,인하,전망,횟수,2회,예상,인베스터스,야누스,헨더슨,애쉬윈,알랑카르,글로벌,자산,배분,책임자,지표,이날,CPI,Fed,예방,금리,인하,방향,선회,경기침체,국제유가,재고,감소,상승세,서부텍사스산원유,WTI,0.96달러,거래일,대비,달러,1.2%,배럴,달러,글로벌,원유,가격,벤치마크,브렌트유,0.88달러,1.1%,상승,82.8달러,거래중,뉴욕,권해영",neutral,2.9915173925401177
2024-06-12,한 박자 늦은 월가의 애플 호평 하루 만에 반전한 아이폰 부품주,"박자,월가,애플,호평,하루,반전,아이폰,부품주,관련주들,애플,아이폰,관련주,급등,애플,AI,인공지능,전략,애플,인텔리전스,시장,평가,미국,월스트리트,사이클,아이폰,교체,낙관론,하루,분위기,반전,12일,11시,시장,기준,코스피,LG이노텍,3만,전일,대비,15.69%,26만,거래,애플,모듈,아이폰,카메라,공급,LG이노텍,아이폰,매출,매출,84%,차지,관련주,아이폰,부품,주목,시장,시각,코스피,비에이치,2250원,전일,대비,10.84%,2만,거래,비에이치,디스플레이,스마트폰,OLED,디스,플레이,사용,연성회로기판,FPCB,공급,애플,배터리,보호,회로,공급,아이티엠반도체,3100원,전일,대비,14.03%,2만,거래,OIS,손떨림방지장치,부품,공급,자화전자,900원,전일,대비,3.71%,2만,거래,애플,10일,현지,미국,캘리포니아,세계개발자회의,WWDC,자체,AI,애플,인텔리전스,공개,시장,실망감,주가,이날,애플,장중,하락,LG이노텍,비에이치,자화전자,애플,부품,전일,11일,5%대,13%대,하락,하루,11일,현지,미국,월스트리트,중심,애플,AI,전략,신형,아이폰,교체,촉진,애널리스트들,호평,분위기,멜리우스,리서치,애널리스트,라이츠,애널리스트,애플,인텔리전스,AI,올가을,아이폰,프로,아이폰,프로맥스,M1,탑재,아이패드,추후,출시,제품,이용,AI,소비자들,구매,코로나,기간,아이폰,구식,평가,영향,애플,주가,11일,현지시간,7.3%,급등,207.15달러,마감,사상,최고,경신,시가총액,3조,달러,엔비디아,2위,증권가,관련주,아이폰,부품,가능성,실적,상향,가능,초점,전략,조언,연구원,박강호,대신증권,애플,차별화,AI,서비스,시리,Siri,애플,생태,시너지,아이폰,교체,수요,부각,증가,아이폰,판매,평가,연구원,김동원,KB,증권,LG이노텍,사이클,아이폰,업그레이드,도래,실적,개선,고객,북미,빅테크,업체,신규,확보,이익,구조,다변화,효과,재평가,속도,전개",neutral,3.0482048727571964
2024-06-12,마지막 시총 1위는 누구 애플 엔비디아 MS '왕좌의 게임',"1위,마지막,시총,애플,엔비디아,MS,왕좌,게임,기사,글로벌마켓,최대,해외,투자,정보,플랫폼,한경,글로벌,마켓,게재,기사,1위,세계,시가,총액,차지,왕좌,게임,치열,엔비디아,인공지능,AI,랠리,애플,시가총액,번째,AI,청사진,애플,일주일,2위,탈환,선두,MS,애플,AI,냉담,시장,슈퍼사이클,화색,현지시간,뉴욕증시,애플,거래일,7.26%,207.15달러,거래,애플,주가,이날,200달러,돌파,사상,최고가,경신,시가총액,3조,나스닥,기준,달러,4381조,기록,선두,MS,390억,달러,차이,엔비디아,차이,2020억,달러,애플,연례,세계,회의,WWDC,AI,AI,애플,인텔리전스,1.9%,하락,주가,이날,급등,전문가,사이,의견,애플,오픈AI,챗GPT,비서,자체,음성,시리,접목,온디바이스,기기,탑재,형태,AI,핵심,외신들,반응,월스트리트저널,WSJ,이미지,검색,이메일,지원,메시지,작성,애플,AI,도구,MS,구글,애플,AI,진화,혁명적,주장,애플,AI,서비스,추가,수익,창출,의문,지적,악시오스,신규,생성,AI,이모티콘,젠모지,언급,이모티콘,기기,수요,창출,월가,시각,애널리스트들,AI,신형,기기,적용,사실,주목,라이츠,멜리우스리서치,애널리스트,AI,아이폰1,5프로,아이폰,프로맥스,최신,기종,사용,AI,코로나19,팬데믹,기간,구매,아이폰,구식,AI,스마트폰,주도,슈퍼사이클,초호황기,애플,매출,20%,증가,모건스탠리,애플,차별화,에이전트,소비자,디지털,자리,주기,기기,교체,가속화,진단,뱅크오브아메리카,BoA,1년,아이폰17,교체,주기,전망,엔비디아,반독점,지정학,리스크,1월,시가,총액,선두,유지,MS,애플,상승세,주가,이날,MS,1.12%,오픈AI,애플,협업,수익,창출,오픈,AI,지분,49%,보유,MS,호재,애플,오픈AI,협업,MS,소식,MS,오픈AI,독점적,이용,WSJ,소식통,MS,내부,인용,애플,오픈AI,동맹,성공적,제품,소비자,AI,노력,걸림돌,파트너,먼스터,딥워터에셋매니지먼트,매니징,사티아,나델라,MS,최고,경영자,CEO,오픈AI,생각,허탈감,급등세,신흥,강자,엔비디아,반독점,미중갈등,리스크,주가,이날,엔비디아,0.71%,120.91달러,거래,엔비디아,주식,분할,3조,시가,총액,달러,기록,애플,2위,차지,법무부,연방거래위원회,FTC,기업,엔비디아,MS,오픈,AI,행위,조사,보도,2조,달러,엔비디아,주가,11일,하락,미국,중국,정부,AI,반도체,접근,추가,규제,소식,영향,블룸버그통신,이날,정부,이날,게이트올어라운드,GAA,고대역폭메모리,HBM,최신,규제,최신,논의,보도,엔비디아,내년,GAA,적용,반도체,대량,생산,계획",neutral,3.0142566535505466
