일자,제목,키워드,감정라벨,감정점수
2022-10-06,덩치 너무 커진 플랫폼들...칼 빼든다고 무릎 꿇을까,"덩치,플랫폼들,무릎,WEEKLY,BIZ,Cover,Story,독점,속출,한국,논쟁,규제,방식,도쿄지방법원,일본,한류무라,레스토랑,체인,가카쿠닷컴,상대,소송,판결,원고,승소,소송,한류무,가카쿠닷컴,운영,일본,최대,식당,리뷰,플랫폼,다베로그,이용자들,점수,집계,알고리즘,변경,등급,매장,2500만,평균,매출,감소,주장,법원,가카쿠닷컴,지배적,협상,지위,남용,독점금지법,위반,3840만,3억,손해배상금,한류무라,지급,판결,반독점법,히라야마,겐타로,규슈대,교수,판결,중요성,언급,사업자,디지털,플랫폼,공정성,확보,알고리즘,투명,공개,요구,아사히신문,세계적,온라인,플랫폼,영향력,막강,견제,규제,소송,덩치,위치,플랫폼,중개자,역할,자사,제품,서비스,노출,지배적,지위,이용,수수료,부작용,속출,플랫폼,규제,혁신,소비자,이익,목소리,플랫폼,규제,미국,캘리포니아주,지난달,세계,최대,전자,상거래,플랫폼,아마존,소송,제기,아마존,쇼핑몰,가격,제품,판매자,불이익,방식,갑질,소장,아마존,제품,검색,결과,위치,배치,구매,버튼,바이,박스,경쟁,제외,캘리포니아,법무부,가격,정책,소비자,온라인,최저가,물건,생각,사실,반대,판매자,쇼핑몰,가격,소비자,이익,아마존,판매자들,아마존,제품,가격,매장,경쟁력,가격,책정,제품,소비자,강조,권리,반박,코로나,팬데믹,영향력,막강,플랫폼,음식,배달,수수료,폭리,비판,규제,수수료,상한,더힐,정치,전문,매체,미국,팬데믹,기간,도시,최소,카운티,상한제,음식,배달,플랫폼,수수료,상한,플랫폼,음식점,최대,30%,부과,수수료,식당,생존,위협,판단,뉴욕,시카고,수수료,상한,정부,음식,배달,플랫폼,기업,소송전,유럽,온라인,플랫폼,시장,지배력,제한,디지털시장법,DMA,유럽의회,통과,내년,발효,예정,중개,서비스,검색,엔진,소셜미디어,서비스,제공,기업,플랫폼,자사,서비스,타사,서비스,우위,애플,아이폰,애플,앱스토어,사용,구글,안드로이드폰,사전,설치,소프트웨어,제거,포함,플랫폼,사용,업체,제공,활동,데이터,경쟁,활용,유럽의회,전자상거래,규정,전자,상거래,아마존,플랫폼,시작,페이스북,인스타그램,에어비앤비,존재,시절,온라인,발전,법률,터키,개정안,전자,상거래법,통과,전자,상거래,플랫폼,과도,할인,마케팅,시장점유율,확보,광고,마케팅,비용,총액,제한,포함,플랫폼들,자체,상표,PB,제품,제한,판매자,소비자,데이터,플랫폼,심판,중개자,선수,판매자,역할,동시,불공정,스페인,배달,라이더,보호,일명,라이더법,통과,배달,라이더,프리랜서,고용,노동자,인정,배달,배치,라이더,방식,평가,근로,조건,영향,알고리즘,라이더들,의무화,조항,포함,혁신,갑질,플랫폼,잡음,근본,원인,플랫폼,이용자,성장,승자,독식,귀결,가능성,이화령,한국개발연구원,KDI,플랫폼경제연구팀장,플랫폼,네트워크,효과,특정,서비스,이용,사람,서비스,가치,현상,쏠림,현상,플랫폼,구조,사용자,보통,리뷰,신규,소비자,유용,정보,독과점,플랫폼,선택,독과점,소비자,혜택,시장,실제,플랫폼,경쟁,업체,미국,온라인,음식,배달,서비스,시장,234억,달러,추정치,규모,거대,시장,사실상,우버이츠,그럽허브,시장,설립,플랫폼,미국,배달,점유율,59%,기준,59%,절반,시장,조사,업체,인사이더,인텔리전스,미국,전자,상거래,시장,아마존,점유,41%,기준,41%,월마트,6.6%,이베이,4.2%,경쟁사,압도,각국,플랫폼,기업,독점,기업,가격,소비자,이익,독점,논리,디지털,플랫폼,적용,온라인,플랫폼,소비자,생산자,효율적,연결,가격,비교,물가,측면,캘리포니아주,아마존,소송,교수,미네소타대,로스쿨,코터,가격,제공,아마존,약속,소비자,도움,핵심,쟁점,일반적,유형,소송,원고,캘리포니아주,승소,아마존,저가,정책,입점,업체,갑질,소비자,이익,사실,입증,의미,플랫폼,산업,소비자,혜택,측면,인정,목소리,차량,호출,등장,소비자,대로변,수고,음식,배달,식당,플랫폼,비교,주문,시장,음식,배달,관계자,업계,플랫폼,안정적,서비스,운영,일정,비용,부과,서비스,제공,기업,판매자,소비자,원리,시장,플랫폼,규제,플랫폼,참여자,부정적,영향,위스콘신대,교수,7월,독립,식당,배달,수수료,배달,제한,도시,미국,식당,판매량,배달,음식,상한,수수료,적용,레스토랑,주문,수익,증가,배달,플랫폼,규제,인근,도시,식당,레스토랑,홍보,방향,배달,플랫폼,감소,수수료,수익,고객,배달료,부과,현상,스페인,라이더법,제정,글로벌,배달,플랫폼,딜리버루,스페인,사업,철수,우버이츠,적용,제3자,하청,방식,대응,플랫폼,시장,경쟁,장기적,해악,반독점,시각,주장,전문가,아마존,저격수,유명,연방거래위원장,연방,거래,위원장,대표적,소비자,단기,이익,초점,시장,자유,경쟁,가능,거대,플랫폼,생산자,판매자,이익,침해,제품,품질,다양성,장기,이익,아마존,패러독스,아마존,비즈니스,플랫폼,경쟁사,의존,필수적,인프라,제어,서비스,사용,업체,수집,정보,활용,입지,약화,아마존,알고리즘,이용,이용자,시간대별,가격,제시,맞춤,쿠폰,아마존,가격,측정,주장,플랫폼,생각법,저자,교수,이승훈,가천대,독과점,위치,플랫폼,기업,수수료,자사,상품,서비스,이익,추구,불식,온플법,자율규제냐,확대,플랫폼,영향력,논쟁,택시,호출,시장,점유,80%,차지,카카오모빌리티,택시,카카오,가맹,택시,호출,논란,알고리즘,공개,지난달,외부,전문가,구성,위원회,모빌리티,투명,차별,알맹이,비판,배달,민족,쿠팡이츠,단건,배달,배달,프로모션,종료,사실,가격,식당들,원성,그동안,이용자,출혈,경쟁,체계,결국,수수료,개편,분쟁,사례,급증,한국공정거래조정원,공정,거래,위원회,산하,한국,공정,거래,조정원,건수,온라인,플랫폼,분쟁,접수,103건,상반기,접수,분야,분쟁,발생,오픈마켓,포털,여행중개,분야,배달,채용,숙소,예약,택시,중고,거래,분야,확대,과자,업체,오픈마켓,플랫폼,광고,서비스,발생,매출액,7만,비용,광고,이용,100만,조정,신청,캠핑,용품,업체,소비자,단순,변심,요청,환불,오픈마켓,일방적,피해,거대,플랫폼,분야,축적,고객,바탕,산업,문어발,진출,행태,시선,금융위원회,네이버,카카오,기업,온라인,플랫폼,보험,비교,추천,서비스,허용,보험,대리점,설계사들,대대적,시위,보험사들,금융,당국,반대,분위기,관계자,보험,업계,플랫폼,업체,소비자,접근성,보험,가입,접근,개선,주장,보험사,소비자,사이,서비스,혁신적,의문,보험사,플랫폼,수수료,사업비,반영,보험,가격,온라인,플랫폼,반독점법,별도,규제,입장,여야,민주당,소상공인,단체,시절,문재인,정부,온라인플랫폼공정화법,온플법,규제,주장,발의,플랫폼,사업자,자사,플랫폼,거래,상품,서비스,노출,순서,기준,계약서,이용,업체,의무화,입점,업체,불이익,방향,거래,조건,행위,조성욱,공정거래위원장,플랫폼,행위,거래,안정성,공정성,확보,온플법,법적,제도,장치,정부,윤석열,체계,자율,규제,해결,입장,8월,플랫폼,사업자,유관,단체,학계,부처,기구,민간,자율,출범,정부,대통령,인수,위원회,외부,전문,위원,참여,권남훈,건국대,경제학,교수,플랫폼,규제,규제,논의,상황,사전,규제,시기상조,갑질,입점,업체,해결,자율적,해결,수단",neutral,2.989253314648522
2022-10-07,"[리포트 브리핑]LG이노텍, '좋은게 좋은거지' 목표가 490,000원 - 미래에셋증권","LG이노텍,490,000원,미래에셋증권,로보뉴스,미래에셋증권,LG,이노텍,투자,의견,BUY,유지,신규,리포트,발행,490,000원,기준,전일,종가,종목,주가,대비,63.9%,추가,상승,여력,해석,가능,LG,이노텍,리포트,미래에셋증권,LG이노텍,아이폰,영향,출시,영향,프로,모델,수요,긍정적,기판,광학솔루션,견인,실적,실적,정점,4분기,역대,최대,분기,실적,가능,세트,수요,공포,확대,섹터,전반,주가,조정,판단,단기적,실적,가시,확보,결국,애플,서플라이,체인,일수,판단,미래에셋증권,4.6,3Q22,매출액,4.6,20%,YoY,영업,이익,26%,YoY,전망,LG,이노텍,직전,대비,변동,유지,490,000원,490,000원,0.0%,미래에셋증권,1년,상승,애널리스트,미래에셋증권,차유미,종목,제시,490,000원,발행,미래에셋증권,직전,490,000원,동일,1년,종목,미래에셋증권,제시,제시,상승,490,000원,제시,LG이노텍,컨센서스,비교,평균,479,286원,평가,미래에셋증권,긍정,대비,컨센서스,낙관,변화,2개,상향,조정,증권사,미래에셋증권,제시,490,000원,6개월,2.2%,대비,2.2%,증권사,최고,NH투자증권,600,000원,18.3%,미래에셋증권,증권사들,LG이노텍,주가,비교,평가,의미,참고,6개월,증권사,평균,479,286원,평균,직전,평균,대비,12.6%,상승,LG이노텍,주가,증권사들,전체적,낙관적,기사,뉴스핌,금융,AI,전문,기업,씽크풀,공동,알고리즘,기사,자동,생성,실시간,작성",positive,4.1967281103134155
2022-10-10,'킹달러'에 美 제조업도 타격 가격경쟁력 약화,"킹달러,제조업,타격,가격경쟁력,약화,아시아투데이,선미리,미국,금리,인상,경기침체,소비자들,지갑,킹달러,달러화,초강세,여파,미국,제조,업체,위기,직면,9일,감염증,신종,코로나바이러스,코로나19,사태,회복,조짐,미국,제조업,현상,달러화,강세,경쟁력,저하,상황,보도,WSJ,유로화,엔화,파운드화,기축통화,여타,나라들,통화,달러,가치,미국,제조,업체,수출,불리,외국,공장,생산,상품,수익,미국,환차손,노출,6개,주요국,통화,비교,달러화,가치,달러지수,20%,상승,매출,절반,유럽,중동,발생,미국,조지아주,농업,기기,생산,업체,에그코,현상,상반기,환차손,매출,8.5%,증발,미국,가정,전자,기기,제조,업체,월풀,유럽,중동,아프리카,매출,1년,기간,19%,감소,금융,투자,업체,RBC,캐피털,마켓,미국,대표적,제조,업체,해외,5.1%,감소,전망,미국,캐리어,냉난방기,제조,업체,3.4%,제너럴,일릭트릭,GE,2%,감소,해외,매출,예상,존스홉킨스대,조나단,라이트,경제학,교수,미국,포춘지,인터뷰,달러화,강세,미국,수입품,가격,인플레이션,완화,미국,제조,업체,상품,해외,판매,진단,다국적,기업,킹달러,역풍,실감,애플,아이폰,제조,업체,해외,생산,판매,비중,기업,수익,달러,환산,금액,목격,효과,해외,수입품,가격,경쟁력,강화,미국,시장,미국,제조,업체,불리,미국,제조,업체,이익단체,리쇼어링,이니셔티브,대표,해리,모저,현상,수입품,미국,제조,업체,투자,경고,모저,대표,달러,강세,미국,제조,업체,약화,대책,마련,촉구",neutral,2.999844079349714
2022-10-11,"""애플,수요감소 우려에도 고가모델 잘팔려 매출은 늘 것""","애플,수요감소,고가모델,매출,기사,글로벌마켓,최대,해외,투자,정보,플랫폼,한경,글로벌,마켓,게재,기사,애플,AAPL,아이폰,계획,증산,철회,감소,전반,수요,아이폰,모델,판매,호조,매출,증가,예상,11일,현지시간,마켓워치,키뱅크,9월말,애플,추정치,매출,추정,896억,달러,904억,달러,상향조정,키뱅크,브랜든,니스펠,애플,아이폰,수요,14모델,기본,아이폰,모델,모델,수요,아이폰,평균,판매,가격,효과,설명,추세,9월말,4분기,애플,매출,도움,아이폰,판매,애플,매출,애플,절반,차지,애플,아이폰,모델,아이폰,프로,맥스,아이폰,프로,4가지,출시,애플,투자,의견,비중,확대,185달러,가격,달러,유지,팩트셋,조사,분석가들,애플,분기,매출,달러,분기,매출,달러,증가,예상,애플,실적,계획,개장,애플,주가,0.9%,하락,139달러,기록,애플,21%",neutral,3.412576347589493
2022-10-12,노트북 판매 급감하는데 맥북은 웃었다,"급감,노트북,판매,맥북,노트북,판매,개인,컴퓨터,급감,조사,10일,현지시간,캐널리스,시장,조사업체,데스크톱,세계,노트북,출하량,6940만,기간,18%,감소,애널리스트,이샨,더트,캐널리스,수석,PC시장,기록적,전년,대비,기록,하락세,출하량,팬데믹,수치,수요,공급망,전반,신호,캐널리스,2분기,유지,분야,기업,조달,수요,감소,판매,영향,설명,더트,애널리스트,교육,기업,IT예산,삭감,주기,장치,갱신,연장,제조업체별,애플,선방,눈길,시장,점유,상위,업체,애플,유일,3분기,개인,PC,출하량,1.7%,애플,효과,맥북,에어,출시,경쟁사,실적,시장,개인,컴퓨터,업체,레노버,HP,출하량,16.3%,27.8%,감소,레노버,HP,코로나19,팬데믹,시작,판매량,캐널리스,물가상승률,이자,상승,증가,유통,업체,재고,요인들,2023년,전망,코로나19,장비,구매,사람들,장비,교체,2023년,시장,회복,예상",negative,1.0812040944583714
2022-10-12,"LG이노텍, 3Q 실적 호조 아이폰프로 덕 톡톡-대신","LG이노텍,호조,실적,아이폰프로,아이폰,프로,모델,전년,대비,매출,성장,대형,기업,광학,솔루션,유일,컨센서스,상회,투자,의견,매수,52만,대신증권,LG이노텍,아이폰,프로,모델,점유율,평균,공급,단가,상승,증가,점유,전년대비,매출,성장,판단,투자의견,매수,52만,유지,연구원,박강호,대신증권,보고서,애플,아이폰13,미니모델,플러스,교체,동시,프로,중심,생산,판매,집중,LG이노텍,수혜,대신증권,LG이노텍,영업,이익,컨센서스,상회,4457억,기록,추정,매출,5조,컨센서스,상회,12.4%,가량,애플,변화,프리미엄,전략,직접적,수혜,판단,매출,7조,컨센서스,16.3%,상회,성장,전망,영업이익,5703억,분기,기준,최고,매출,영업익,전망,주당,순이익,기준,저점,연구원,대형,기업,유일,3기,실적,컨센서스,상회,변동성,시점,안정적,투자,대안,실적,매출,영업,이익,기준,최고,예상,애플,아이폰14프로,프로맥스,호조,모델,판매,연동,고성장,전망,LG이노텍,실적,호조,광학솔루션,고성장,광학,솔루션,매출,4조,증가,전년,동기,대비,41%,컨센서스,상회,추정,애플,아이폰,적용,카메라,화소,아이폰,대비,상향,평균공급단가,상승,연구원,아이폰,전면,카메라,신규,공급,오토포커스,아이폰,대비,오토,포커스,추가,적용,LG이노텍,경쟁력,확인,추가적,매출,발생,진단",positive,4.998280793719459
2022-10-12,"""LG이노텍, 광학솔루션 고성장에 3분기 실적 호조""","LG이노텍,광학,솔루션,호조,실적,아시아투데이,오경희,대신증권,LG,이노텍,광학솔루션,고성장,호조,실적,예상,투자,의견,매수,목표주가,52만,유지,LG,이노텍,영업이익,4457억,4200억,컨센서스,실적,추정,상회,추정,박강호,연구원,매출,5조,컨센서스,4조,12.4%,상회,애플,변화,프리미엄,전략,직접적,수혜,판단,광학,솔루션,매출,4조,증가,전년,동기,대비,41%,추정,애플,아이폰,적용,카메라,화소,아이폰,대비,상향,평균공급단가,상승,아이폰,전면,카메라,신규,공급,아이폰,대비,오토,포커스,Auto,Focus,추가,적용,LG이노텍,경쟁력,확인,추가,매출,발생,설명",positive,4.999644510542566
2022-10-12,"""LG이노텍, 아이폰 효과 4분기부터 저가매수 기회 잡아야""-한국","LG이노텍,4분기,아이폰,효과,저가매수,기회,한국,한국투자증권,LG,이노텍,4분기,아이폰,효과,주가,하락,기회,저가,매수,목표주가,투자,의견,매수,유지,연구원,조철희,한국투자증권,LG이노텍,매출액,4조,영업이익,4228억,컨센서스,부합,달러,환율,상승,분기,대비,6.3%,감안,실적,연구원,광학사업부,기판소재,부진,3분기,공급,애플,아이폰,카메라,모듈,시작,광학,사업부,매출액,분기,대비,27.4%,증가,추정,기판,소재,사업부,디스플레이,매출액,디스플레이,둔화,전방,산업,수요,매출액,부진,아이폰,효과,실적,반영,전망,연구원,광학,사업부,아이폰,차질,공급,출시,초반,생산,아이폰,분위기,초반,판매,물량,설명,공개,아이폰,시리즈,상위,모델,출시,1년,비중,추정,출하량,61.2%,시리즈,48.7%,시리즈,54.4%,상승,아이폰,시리즈,아이폰,출하량,LG,이노텍,실적,영향,제한적,예상,광학,사업부,추정,매출액,분기,대비,44.7%,증가,5.2,전망,연구원,LG이노텍,영업이익,추정,영업,이익,위주,아이폰,고가,상품,판매,호조,시장,6.8%,상회,전망,판매량,단기,아이폰,합산,주가,하락,매수,기회",positive,4.311856247484684
2022-10-12,"LG이노텍, 4분기 아이폰 효과-한국투자증권","LG이노텍,효과,아이폰,한국투자증권,유지,투자,의견,매수,41만,한국투자증권,LG이노텍,4분기,아이폰,수혜,전망,유지,투자,의견,매수,목표주가,41만,LG이노텍,한국투자증권,LG,이노텍,매출액,4조,영업이익,4228억,컨센서스,부합,전망,연구원,조철희,한국투자증권,달러,환율,상승,분기,대비,6.3%,감안,실적,광학사업부,기판소재,부진,설명,3분기,공급,애플,아이폰,카메라,모듈,시작,광학,사업부,매출액,분기,대비,27.4%,증가,추정,기판,소재,사업부,디스플레이,매출액,디스플레이,둔화,전방,산업,수요,매출액,부진,아이폰,효과,연구원,광학,사업부,아이폰,차질,공급,출시,초반,생산,아이폰,분위기,초반,판매,물량,연구원,공개,아이폰,시리즈,상위,모델,출시,1년,비중,추정,출하량,61.2%,시리즈,48.7%,시리즈,54.4%,상승,아이폰,시리즈,아이폰,출하량,LG,이노텍,실적,영향,제한적,예상,LG이노텍,영업이익,추정,영업,이익,위주,아이폰,고가,상품,판매,호조,시장,6.8%,상회,전망,판매량,단기,아이폰,합산,주가,하락,매수,기회,EBN",neutral,3.036674612434581
2022-10-13,"""쌩큐 애플"" LG이노텍 실적 전망 줄상향","쌩큐,애플,LG이노텍,줄상향,실적,전망,LG이노텍,3,,실적,전망,상향,조정,애플,스마트폰,아이폰,고가,모델,비중,모듈,만큼,카메라,공급,LG이노텍,수혜,에프앤가이드,금융,정보,업체,LG이노텍,컨센서스,실적,증권사,전망,평균,매출,영업,이익,9월,전망,매출,영업,이익,1316억,169원,수치,기간,실적,컨센서스,매출,6조,영업,이익,5695억,증가,12일,대신증권,13일,KB증권,IBK증권,실적,전망,LG,이노텍,제품,사용,아이폰,모델,아이폰,고가모델,비중,아이폰14,아이폰13,카메라,화소,평균,공급,단가,프로,모델,화소,메인,카메라,종전,1200만,4800만,LG이노텍,카메라,모듈,매출,증가,기여,LG이노텍,아이폰14,전면,카메라,신규,공급,요인,매출,증가,효과,수출,기업,특성,환율,예상,증권사들,매출,비중,70%,육박,광학솔루션사업부,매출,전망,다수,증권사들,성수기,4분기,LG이노텍,역대,최대,분기,실적,기록,추정,연구원,김광수,이베스트투자증권,전략,고객,아이폰,비중,프로,모델,출하,확대,환율,효과,LG이노텍,수혜,예상,대비,연구원,김동원,KB,증권,경기침체,LG이노텍,연초,상향,실적,전망,10개월,지속,예상,수요,아이폰,프로,자율,주행차,카메라,출하,증가,LG이노텍,호실적,실적,창사,이래,최대,달성",neutral,2.997652296675369
2022-10-13,"애플 '단짝' LG이노텍, 3분기도 좋다 경기불황 피한 비결은","애플,단짝,LG이노텍,3분기,경기불황,비결,LG이노텍,실적,훈풍,전망,실적,호조,공신,최대,고객사,애플,불황,글로벌,경기,인플레이션,물가상승,소비,침체,세트,완제품,업체,부품업체,타격,LG이노텍,예외,에프앤가이드,금융,정보,업체,집계,증권사들,컨센서스,LG,이노텍,평균,영업,이익,전망치,4245억,기간,비교,26%,수준,KB증권,LG이노텍,영업,이익,4484억,기록,실적,최대,성수기,지난,4298억,애플,출시,스마트폰,LG이노텍,호재,작용,LG이노텍,주력,제품,카메라모듈,애플,공급,카메라모듈,광학,솔루션,사업부,LG이노텍,LG,이노텍,매출,비중,80%,애플,지난달,아이폰,시리즈,출시,아이폰,출시,초반,공급,카메라,모듈,생산,LG이노텍,실적,반영,시장,글로벌,스마트폰,불황,중저,수요,하이엔드,고사양,스마트폰,인기,유지,아이폰,판매,흐름,애플,카메라화소,대비,상향,카메라모듈,평균판매가격,ASP,LG,이노텍,호재,작용,스마트폰,자율주행차,카메라모듈,공급,공급처,다양화,완성,트렌드,자율주행차,LG이노텍,카메라,레이더,글로벌,완성,업체,공급,LG이노텍,4분기,내년,호실적,전망,애플,내년,확장현실,XR,기기,출시,시작,2025년,안경,형태,기기,메타버스,하드웨어,출시,예정,마이크로소프트,구글,메타,메타,버스,기기,준비,기기,메타버스,하드웨어,입체,영상,탑재,센싱모듈,필수적,LG이노텍,글로벌,센싱,모듈,점유,90%,업계,관계자,실적,에프엔가이드,LG이노텍,이날,기준,LG,이노텍,연간,매출,18조,영업이익,1조,비교,24.57%,30.58%,전망",negative,2.9382848739624023
2022-10-13,"""LG이노텍, 강력한 실적 모멘텀으로 경기 침체 이겨낼 것""-KB","LG이노텍,실적,모멘텀,경기,침체,KB,KB증권,LG이노텍,경기,침체,종목,투자,의견,매수,목표주,52만,유지,연구원,김동원,KB,증권,LG,이노텍,실적모멘텀,낙폭,과대,주가,메리트,미래,성장,동시,겸비,판단,경기침체,종목,예상,글로벌,메타버스,하드웨어,기기,시장,애플,확장,현실,출시,시작,성장,연평균,82%,1억,상회,전망,기기,메타버스,하드웨어,입체영상,입체,영상,탑재,센싱모듈,필수적,LG이노텍,90%,글로벌,센싱,모듈,점유,90%,사실,시장,독점,KB증권,예상,수요,아이폰,프로,자율,주행차,카메라,출하,증가,반영,LG이노텍,영업,이익,7.1%,상향,조정,영업,이익,4484억,지난,최대,성수기,실적,2021년,전망,영업,이익,5878억,달성,창사,이래,최대,실적,유력,예상,연구원,과거,LG,이노텍,주가,공개,신형,아이폰,9~10월,변동성,주가,상승,평균,33.3%,기록,연말,주가,강세,시현,가능성",negative,2.7871031165122986
2022-10-14,"‘캐시백 쌓으면 이자도 지급’ 애플, 저축계좌 서비스 출시 예정","캐시백,이자,지급,애플,저축,계좌,서비스,출시,예정,골드만삭스,제휴,이자,계좌,금융,서비스,확대,애플,수익,모델,애플,보상,이자,제공,예금,계좌,서비스,출시,금융서비스,확대,수익,모델,애플,고객,락인,효과,전략,풀이,사진,AFP,13일,현지시간,파이낸셜타임즈,애플,이날,골드만삭스,협력,애플카드,이용자,대상,서비스,애플,페이,월렛,부사장,제니퍼베일리,애플카드,캐시백,저축,보상,애플,사용자,애플카드,결제,사용금액,1~3%,캐시백,데일리,캐쉬,출시,예금,계좌,데일리,캐시,자동,예치,이자,자금,별도,수수료,최소,예금,잔고,요건,애플,금리,정도,부여,애플,8년,애플페이,출시,골드만삭스,제휴,신용카드,애플카드,발행,금융서비스,확대,애플,금융,서비스,매출,10%,정도,20%,차지,20%,파이낸셜타임즈,예금,계좌,서비스,애플,금융,야망,확대,보유주,신호,해석,아이폰,성장,제한,상황,회사,수익,방안,금융서비스",positive,4.917906548944302
2022-10-15,'캐시백 쌓으면 이자도 지급' 애플이 내놓는 저축계좌는 어떨까?,"캐시백,이자,지급,애플,저축계좌,애플,금융,금융,서비스,확장,박차,애플페이,시작,골드만삭스,제휴,신용카드,애플카드,발행,저축,계좌,개설,애플,13일,현지시간,골드만삭스,협력,애플카드,사용자,저축계좌,제공,예정,애플,애플카드,사용자,고수익,저축계좌,개설,데일리,캐시,Daily,cash,계좌,자동,입금,수수료,최소,예금,잔고,요건,설명,데일리,캐시,애플카드,사용,캐시백,보상,계좌,자동,입금,형태,계좌,이자,애플카드,캐시백,애플,페이,구매,애플,제품,사용금액,3%,애플,저축,계좌,개설,미국,애플카드,소지자,나라,여부,미정,파이낸셜타임즈,예금,계좌,서비스,애플,금융,야망,확대,신호,해석,아이폰,성장,제한,상황,회사,수익,방안,금융서비스,애플,금융,서비스,애플,매출,10%,20%,차지,애플,애플페이,이용,대금,최장,분할,납부,선구매,후지불,buy,pay,서비스,별도,결제,장비,아이폰,애플페,이용자들,결제,대금,결제,서비스",neutral,3.0000315633806167
2022-10-17,"""아이폰14 없어서 못판다"" 베트남인들의 뜨거운 아이폰 사랑","아이폰14,베트남인들,아이폰,사랑,아시아투데,정리,하노이,특파원,예약,수령시기,장담,11월,가능,사전예약,고객들,제품,사람,베트남,비엣텔스토어,직원,베트남인들,아이폰,사랑,애플,시작,신작,아이폰,시리즈,판매,하루만,판매,시작,하루,매출,정도,구매열기,현상,아이폰,품귀,베트남,14일,아이폰,시리즈,판매,시작,휴대,전화,소매,업체,하루,아이폰,판매,매출,기록,VN익스프레스,보도,소매업체,베트남,최대,소매,업체,FPT숍,5000대,이날,사전,예약,1만,판매,4000억,239억,매출,기록,테져이지동,휴대,전화,소매,업체,1만,사전,예약,물량,인도,셀폰S,2000억,119억,매출,기록,업계,관계자,첫날,시장,첫날,매출,894억,기록,추측,매출,기록,베트남,시장,아이폰,수요,충족,공급,부족,상황,베트남,사전예약,제품,수령,고객들,업계,최소,공급,부족,인기모델,아이폰,프로,맥스,모델,예약,11월,수령,가능,베트남,아이폰,프로,시리즈,프로,맥스,인기,매진,상태,아이폰14,아이폰,플러스,인기,비교,매장,구매,가능,업계,프로,프로,맥스,모델,재고,판매량,전망,베트남,아이폰,베트남인들,반년,월급,고가,제품,수개월,월급,수개월,캐피탈,할부,이용,구매,정도,아이폰,인기,아이폰,출시,출시,싱가포르,태국,원정,구매,아이폰,인기,배경,과거,아이폰,상징,영향,베트남,남성,여성,휴대전화,아이폰,오토바이,혼다SH,베스파,정도,사전,예약,물품,수령,타오,휴대,전화,판매숍,직원,세련,상징,베트남인들,아이폰,선호,디자인,세련,화면,프로,모델,프로,맥스,인기,나중,중고,가격,인기",neutral,2.999986018767231
2022-10-18,'제로차이나' 시동거는 日...혼다는 공급망 재편 검토,"제로차이나,시동거,혼다,검토,공급망,재편,혼다,부품,최소,골자,공급망,재편,애플,아이폰14,생산,탈중국화,반도체,조달,중단,탈중,국화,업체,일본,완성,혼다,중국,부품,최소화,공급망,재편,검토,우호국,미국,중국,수입,규제,조치,일본,산업,전반,중국,의존도,관측,애플,생산,아이폰,인도,중국,반도체,제로차이나,탈중국화,움직임,세계적,가속화,양상,니혼게이자이신문,여름,혼다,중국,부품,사용,승용차,오토바이,검토,극비,프로젝트,추진,혼다,중국,매출,30%,탈중국,만큼,당장,강행,만일,리스크,대비,비상,경영,시나리오,회사,동남아,지역,조달,비용,추정,혼다,공급,헷지,위험회피,검토,혼다,탈중,국화,움직임,전반,일본,산업,확산,중국,의존도,조절,만큼,속도,일본,수입,중국,차지,비중,26%,교수,야스유키,와세다대,슈퍼컴퓨터,추산,결과,부품,80%,중국,제품,80%,1조,수입,중단,가전,자동차,의류,식품,생산,차질,53조,가량,피해,발생,추산,일본,연간,총생산,GDP,10%,수준,품목,중국,수입,중단,국산화,지역,조달,전환,13조,비용,추가,제품,가격,전망,PC,평균,가격,50%,18만,스마트폰,20%,9만,제품,설계,미국,생산,중국,분업,급성장,애플,탈중국화,노선,애플,그동안,아이폰,제품,중국,생산,출시,아이폰14,인도,생산,애플,비중,인도,생산,최대,예상,애플,업체,중국,메모리,반도체,YMTC,생산,낸드플래시,아이폰,사용,계획,보류,니케이,기업들,평상시,중국,사업,확장,중국,비상,사태,의존,공급망,구축",neutral,2.9764698140788823
